#	id	0
allows	VERB
greater	ADJ
height	NOUN
.	PUNCT

#	id	6330
to	PART
avoid	VERB
the	DET
need	NOUN
for	ADP
pump	NOUN
,	PUNCT
the	DET
pump	NOUN
is	AUX
always	ADV
mounted	VERB
low	ADV
down	ADV
,	PUNCT
either	CCONJ
submerged	ADJ
or	CCONJ
around	ADP
the	DET
level	NOUN
of	ADP
the	DET
oil	NOUN
in	ADP
the	DET
sump	NOUN
.	PUNCT

#	id	6331
the	DET
theme	NOUN
song	NOUN
of	ADP
the	DET
series	NOUN
is	AUX
lullaby	NOUN
of	ADP
broadway	PROPN
,	PUNCT
performed	VERB
by	ADP
joe	PROPN
bushkin	PROPN
.	PUNCT

#	id	6332
mirador	PROPN
preservation	PROPN
project	NOUN
summary	NOUN
at	ADP
global	ADJ
heritage	NOUN
fund	NOUN

#	id	6333
in	ADP
the	DET
unidirectional	ADJ
mode	NOUN
,	PUNCT
the	DET
opposing	VERB
traffic	NOUN
is	AUX
diverted	VERB
to	ADP
rodovia	ADJ
dos	NOUN
imigrantes	NOUN
.	PUNCT

#	id	6334
in	ADP
the	DET
south	ADJ
western	ADJ
corner	NOUN
,	PUNCT
fragments	NOUN
of	ADP
a	DET
staircase	NOUN
can	AUX
be	AUX
found	VERB
,	PUNCT
which	PRON
could	AUX
have	AUX
led	VERB
to	ADP
a	DET
pulpit	NOUN
.	PUNCT

#	id	6335
internationally	ADV
,	PUNCT
he	PRON
focuses	VERB
on	ADP
microfinance	NOUN
,	PUNCT
and	CCONJ
domestically	ADV
he	PRON
focuses	VERB
on	ADP
voting	NOUN
,	PUNCT
charitable	ADJ
giving	NOUN
,	PUNCT
and	CCONJ
commitment	NOUN
contracts	NOUN
.	PUNCT

#	id	6336
the	DET
kingdom	NOUN
of	ADP
bavaria	PROPN
abolishes	VERB
laws	NOUN
criminalizing	VERB
homosexual	ADJ
conduct	NOUN
between	ADP
consenting	VERB
adults	NOUN
.	PUNCT

#	id	6337
it	PRON
lies	VERB
approximately	ADV
east	ADV
of	ADP
wilkow	PROPN
opole	PROPN
lubelskie	PROPN
county	NOUN
,	PUNCT
north	NOUN
of	ADP
opole	PROPN
lubelskie	PROPN
,	PUNCT
and	CCONJ
west	NOUN
of	ADP
the	DET
regional	ADJ
capital	NOUN
lublin	PROPN
.	PUNCT

#	id	6338
the	DET
next	ADJ
film	NOUN
she	PRON
directed	VERB
,	PUNCT
1	NUM
s	NOUN
arisan	NOUN
(	PUNCT
the	DET
gathering	NOUN
)	PUNCT
,	PUNCT
had	VERB
gay	ADJ
themes	NOUN
and	CCONJ
was	AUX
produced	VERB
on	ADP
a	DET
small	ADJ
budget	NOUN
.	PUNCT

#	id	6339
it	PRON
was	AUX
built	VERB
to	PART
link	VERB
fraserburgh	NOUN
and	CCONJ
peterhead	PROPN
with	ADP
aberdeen	PROPN
.	PUNCT

#	id	6340
the	DET
name	NOUN
is	AUX
recorded	VERB
in	ADP
all	DET
three	NUM
rune	NOUN
poem	NOUN
:	PUNCT

#	id	6341
his	PRON
magazine	NOUN
work	NOUN
has	AUX
been	AUX
anthologized	VERB
in	ADP
da	NOUN
capo	NOUN
press	NOUN
best	ADJ
music	NOUN
writing	NOUN
,	PUNCT
best	ADJ
american	ADJ
travel	NOUN
writing	NOUN
,	PUNCT
and	CCONJ
the	DET
best	ADJ
american	PROPN
nonrequired	ADJ
reading	NOUN
.	PUNCT

#	id	6342
the	DET
organisation	NOUN
supports	VERB
microfinance	NOUN
programmes	NOUN
with	ADP
a	DET
strong	ADJ
social	ADJ
orientation	NOUN
,	PUNCT
which	PRON
target	VERB
thousands	NOUN
of	ADP
very	ADV
deprived	VERB
women	NOUN
and	CCONJ
men	NOUN
.	PUNCT

#	id	6343
according	VERB
to	ADP
the	DET
united	PROPN
states	PROPN
census	PROPN
bureau	NOUN
,	PUNCT
the	DET
township	NOUN
has	VERB
a	DET
total	ADJ
area	NOUN
of	ADP
,	PUNCT
of	ADP
which	PRON
,	PUNCT
of	ADP
it	PRON
is	AUX
land	NOUN
and	CCONJ
of	ADP
it	PRON
(	PUNCT
11	NUM
%	NOUN
)	PUNCT
is	AUX
water	NOUN
.	PUNCT

#	id	6344
handball	NOUN
championship	NOUN
of	ADP
bosnia	PROPN
and	CCONJ
herzegovina	PROPN
:	PUNCT
1	NUM
-	SYM
1	NUM
,	PUNCT
1	NUM
-	SYM
1	NUM
,	PUNCT
1	NUM
-	SYM
1	NUM
,	PUNCT
1	NUM
-	SYM
1	NUM

#	id	6345
the	DET
front	ADJ
cover	NOUN
resembles	VERB
a	DET
spirograph	NOUN
design	NOUN
,	PUNCT
while	SCONJ
the	DET
rear	ADJ
cover	NOUN
is	AUX
an	DET
homage	NOUN
to	ADP
the	DET
back	ADJ
cover	NOUN
of	ADP
never	ADV
mind	VERB
the	DET
bollocks	NOUN
heres	VERB
the	DET
sex	NOUN
pistols	NOUN
.	PUNCT

#	id	6346
one	NUM
of	ADP
the	DET
daughters	NOUN
was	AUX
the	DET
sculptor	NOUN
julie	PROPN
marstrand	PROPN
.	PUNCT

#	id	6347
cal	PROPN
s	PROPN
justin	PROPN
forsett	PROPN
ran	VERB
for	ADP
1	NUM
yards	NOUN
on	ADP
1	NUM
carries	NOUN
.	PUNCT

#	id	6348
the	DET
term	NOUN
is	AUX
not	PART
recognized	VERB
as	ADP
a	DET
medical	ADJ
term	NOUN
by	ADP
the	DET
american	PROPN
medical	PROPN
association	PROPN
nor	CCONJ
the	DET
american	PROPN
congress	PROPN
of	ADP
obstetricians	NOUN
and	CCONJ
gynecologists	NOUN
.	PUNCT

#	id	6349
he	PRON
also	ADV
became	VERB
a	DET
harsh	ADJ
critic	NOUN
of	ADP
the	DET
jewish	ADJ
anti-fascist	ADJ
committee	NOUN
in	ADP
the	DET
post	NOUN
war	NOUN
years	NOUN
.	PUNCT

#	id	6350
buck	NOUN
and	CCONJ
the	DET
preacher	NOUN
,	PUNCT
directed	VERB
by	ADP
and	CCONJ
starring	VERB
sidney	PROPN
poitier	PROPN
,	PUNCT
with	ADP
harry	PROPN
belafonte	PROPN
and	CCONJ
ruby	PROPN
dee	NOUN

#	id	6351
the	DET
station	NOUN
did	AUX
not	PART
receive	VERB
a	DET
companion	NOUN
channel	NOUN
for	ADP
a	DET
digital	ADJ
television	NOUN
station	NOUN
.	PUNCT

#	id	6352
tipton	PROPN
was	AUX
born	VERB
in	ADP
cadiz	NOUN
,	PUNCT
and	CCONJ
attended	VERB
allegheny	PROPN
college	PROPN
,	PUNCT
meadville	PROPN
.	PUNCT

#	id	6353
one	NUM
brigade	NOUN
was	AUX
from	ADP
the	DET
gold	ADJ
coast	NOUN
(	PUNCT
ghana	PROPN
)	PUNCT
and	CCONJ
one	NUM
brigade	NOUN
was	AUX
from	ADP
nigeria	PROPN
.	PUNCT

#	id	6354
in	ADP
1	NUM
,	PUNCT
the	DET
airline	NOUN
introduced	VERB
new	ADJ
uniforms	NOUN
for	ADP
staff	NOUN
and	CCONJ
crew	NOUN
members	NOUN
,	PUNCT
designed	VERB
by	ADP
balenciaga	PROPN
.	PUNCT

#	id	6355
also	ADV
,	PUNCT
he	PRON
is	AUX
an	DET
editorialist	NOUN
of	ADP
vocea	PROPN
basarabiei	PROPN
.	PUNCT

#	id	6356
he	PRON
was	AUX
also	ADV
the	DET
original	ADJ
purchaser	NOUN
of	ADP
jackson	PROPN
pollock	PROPN
blue	PROPN
poles	NOUN
.	PUNCT

#	id	6357
in	ADP
1	NUM
,	PUNCT
he	PRON
tried	VERB
a	DET
comeback	NOUN
with	ADP
blue	ADJ
bulls	NOUN
,	PUNCT
but	CCONJ
only	ADV
played	VERB
in	ADP
three	NUM
provincial	ADJ
matches	NOUN
.	PUNCT

#	id	6358
the	DET
station	NOUN
is	AUX
owned	VERB
by	ADP
the	DET
fox	PROPN
television	NOUN
stations	NOUN
subsidiary	NOUN
of	ADP
fox	PROPN
corporation	PROPN
.	PUNCT

#	id	6359
his	PRON
first	ADJ
formal	ADJ
painting	NOUN
instruction	NOUN
came	VERB
from	ADP
kanutas	NOUN
ruseckas	NOUN
.	PUNCT

#	id	6360
faculty	NOUN
and	CCONJ
staff	NOUN
of	ADP
the	DET
university	PROPN
of	ADP
washington	PROPN
sued	VERB
to	PART
overturn	VERB
the	DET
laws	NOUN
.	PUNCT

#	id	6361
all	DET
songs	NOUN
are	AUX
composed	VERB
by	ADP
o	INTJ
p	PROPN
nayyar	PROPN
.	PUNCT

#	id	6362
catch	VERB
1	NUM
was	AUX
adapted	VERB
into	ADP
a	DET
catch-1	NUM
in	ADP
1	NUM
,	PUNCT
directed	VERB
by	ADP
mike	PROPN
nichols	PROPN
.	PUNCT

#	id	6363
he	PRON
was	AUX
awarded	VERB
the	DET
medal	NOUN
for	ADP
rescuing	VERB
his	PRON
crewmates	NOUN
during	ADP
the	DET
sinking	NOUN
of	ADP
his	PRON
ship	NOUN
,	PUNCT
the	PRON
,	PUNCT
in	ADP
the	DET
mississippi	PROPN
river	PROPN
.	PUNCT

#	id	6364
los	PROPN
angeles	PROPN
international	PROPN
airport	PROPN
had	VERB
11	NUM
visitors	NOUN
,	PUNCT
while	SCONJ
workers	NOUN
took	VERB
advantage	NOUN
of	ADP
the	DET
closing	NOUN
to	PART
install	VERB
a	DET
new	ADJ
air	NOUN
traffic	NOUN
control	PROPN
tower	NOUN
.	PUNCT

#	id	6365
haroon	PROPN
received	VERB
her	PRON
education	NOUN
from	ADP
the	DET
kinnaird	NOUN
college	NOUN
for	ADP
women	NOUN
.	PUNCT

#	id	6366
a	DET
nuc	NOUN
hive	NOUN
has	VERB
all	DET
the	DET
features	NOUN
of	ADP
a	DET
standard	ADJ
1	NUM
frame	NOUN
langstroth	NOUN
hive	NOUN
except	SCONJ
with	ADP
a	DET
reduced	VERB
width	NOUN
.	PUNCT

#	id	6367
amarasingam	PROPN
studied	VERB
religion	NOUN
and	CCONJ
culture	NOUN
at	ADP
wilfrid	PROPN
laurier	PROPN
university	NOUN
from	ADP
1	NUM
to	ADP
1	NUM
.	PUNCT

#	id	6368
the	DET
encores	NOUN
were	AUX
money	NOUN
and	CCONJ
often	ADV
us	PRON
and	CCONJ
them	PRON
from	ADP
the	DET
dark	ADJ
side	NOUN
of	ADP
the	DET
moon	NOUN
.	PUNCT

#	id	6369
air	PROPN
conditioned	VERB
low-floor	ADJ
bus	NOUN
operated	VERB
by	ADP
delhi	PROPN
transport	PROPN
corporation	PROPN
(	PUNCT
dtc	PROPN
)	PUNCT
regularly	ADV
run	VERB
between	ADP
the	DET
airport	NOUN
and	CCONJ
the	DET
city	NOUN
.	PUNCT

#	id	6370
it	PRON
was	AUX
listed	VERB
on	ADP
the	DET
national	ADJ
register	NOUN
of	ADP
historic	ADJ
places	NOUN
in	ADP
1	NUM
.	PUNCT

#	id	6371
however	ADV
,	PUNCT
she	PRON
was	AUX
fourth	ADJ
in	ADP
her	PRON
free	ADJ
skate	NOUN
,	PUNCT
putting	VERB
her	PRON
in	ADP
second	ADJ
overall	ADV
behind	ADP
elizaveta	ADJ
tuktamysheva	NOUN
.	PUNCT

#	id	6372
elvin	PROPN
asked	VERB
owen	PROPN
williams	PROPN
if	SCONJ
the	DET
stadium	NOUN
could	AUX
be	AUX
adapted	VERB
for	ADP
the	DET
new	ADJ
sport	NOUN
.	PUNCT

#	id	6373
administratively	ADV
the	DET
mountain	NOUN
belongs	VERB
to	ADP
the	DET
comune	PROPN
of	ADP
italy	PROPN
of	ADP
ayas	PROPN
aosta	PROPN
valley	PROPN
and	CCONJ
brusson	NOUN
.	PUNCT

#	id	6374
the	DET
schweizerische	PROPN
industrie	PROPN
gesellschaft	PROPN
'	PART
schweizerische	PROPN
industrie	PROPN
gesellschaft	PROPN
'	PUNCT
was	AUX
founded	VERB
as	ADP
_	PRON
schweizerische	NOUN
waggon	NOUN
fabrik	PROPN
bei	PROPN
schaffhausen	PROPN
'	PUNCT
.	PUNCT

#	id	6375
rice	NOUN
is	AUX
a	DET
staple	ADJ
food	NOUN
and	CCONJ
usually	ADV
consumed	VERB
daily	ADV
,	PUNCT
and	CCONJ
it	PRON
can	AUX
be	AUX
found	VERB
at	ADP
any	DET
special	ADJ
occasion	NOUN
,	PUNCT
while	SCONJ
spicy	ADJ
curries	NOUN
are	AUX
favourite	ADJ
dishes	NOUN
for	ADP
lunch	NOUN
and	CCONJ
dinner	NOUN
.	PUNCT

#	id	6376
in	ADP
1	NUM
,	PUNCT
in	ADP
an	DET
effort	NOUN
to	PART
get	VERB
the	DET
website	NOUN
off	ADP
the	DET
ground	NOUN
,	PUNCT
the	DET
company	NOUN
offered	VERB
ipod	NOUN
to	ADP
anyone	PRON
who	PRON
submitted	VERB
1	NUM
reviews	NOUN
of	ADP
local	ADJ
businesses	NOUN
.	PUNCT

#	id	6377
he	PRON
bequeathed	VERB
to	ADP
a	DET
cousin	NOUN
,	PUNCT
maurice	PROPN
de	X
rothschild	PROPN
of	ADP
the	DET
rothschild	PROPN
banking	NOUN
family	NOUN
of	ADP
france	PROPN
,	PUNCT
who	PRON
in	ADP
turn	NOUN
left	VERB
it	PRON
to	ADP
his	PRON
son	NOUN
,	PUNCT
edmond	PROPN
adolphe	PROPN
de	X
rothschild	PROPN
.	PUNCT

#	id	6378
he	PRON
said	VERB
that	SCONJ
he	PRON
once	ADV
told	VERB
his	PRON
mother	NOUN
,	PUNCT
'	PUNCT
if	SCONJ
you	PRON
join	VERB
the	DET
daughters	NOUN
of	ADP
the	DET
american	PROPN
revolution	PROPN
,	PUNCT
youve	PROPN
lost	VERB
a	DET
son	NOUN
.	PUNCT
'	PUNCT

#	id	6379
both	DET
countries	NOUN
are	AUX
members	NOUN
of	ADP
the	DET
european	PROPN
union	PROPN
and	CCONJ
nato	PROPN
.	PUNCT

#	id	6380
martin	PROPN
luther	PROPN
king	PROPN
jr	PROPN
pronounced	VERB
the	DET
report	NOUN
a	DET
'	PUNCT
physician	NOUN
s	PRON
warning	NOUN
of	ADP
approaching	VERB
death	NOUN
,	PUNCT
with	ADP
a	DET
prescription	NOUN
for	ADP
life	NOUN
.	PUNCT
'	PUNCT

#	id	6381
at	ADP
the	DET
time	NOUN
,	PUNCT
the	DET
museum	NOUN
was	AUX
the	DET
only	ADJ
one	NUM
of	ADP
its	PRON
kind	NOUN
to	PART
be	AUX
accredited	VERB
by	ADP
the	DET
american	PROPN
alliance	NOUN
of	ADP
museums	NOUN
.	PUNCT

#	id	6382
tooth	NOUN
soap	NOUN
cleans	VERB
gums	NOUN
as	ADV
well	ADV
as	ADP
fissures	NOUN
and	CCONJ
pits	NOUN
in	ADP
teeth	NOUN
using	VERB
soap	NOUN
.	PUNCT

#	id	6383
in	ADP
1	NUM
,	PUNCT
like	INTJ
in	ADP
1	NUM
,	PUNCT
the	DET
rumor	NOUN
was	AUX
that	SCONJ
the	DET
german	ADJ
football	NOUN
association	PROPN
chairman	PROPN
hermann	PROPN
neuberger	PROPN
,	PUNCT
a	DET
native	NOUN
of	ADP
the	DET
saarland	NOUN
and	CCONJ
honorary	ADJ
member	NOUN
of	ADP
the	DET
1	NUM
.	PUNCT

#	id	6384
while	SCONJ
the	DET
band	NOUN
were	AUX
stuck	VERB
in	ADP
a	DET
long	ADJ
meeting	NOUN
upstairs	ADV
in	ADP
the	DET
studio	NOUN
,	PUNCT
producers	NOUN
brian	PROPN
eno	PROPN
and	CCONJ
daniel	PROPN
lanois	PROPN
continued	VERB
to	PART
work	VERB
on	ADP
music	NOUN
downstairs	ADV
.	PUNCT

#	id	6385
on	ADP
the	DET
review	NOUN
aggregation	NOUN
website	NOUN
rotten	ADJ
tomatoes	NOUN
,	PUNCT
the	DET
first	ADJ
season	NOUN
holds	VERB
an	DET
1	NUM
%	NOUN
approval	NOUN
rating	NOUN
with	ADP
an	DET
average	ADJ
rating	NOUN
of	ADP
11	NUM
out	ADP
of	ADP
1	NUM
based	VERB
on	ADP
1	NUM
reviews	NOUN
.	PUNCT

#	id	6386
swain	PROPN
relocated	VERB
to	ADP
new	PROPN
york	PROPN
city	PROPN
upon	SCONJ
completing	VERB
his	PRON
studies	NOUN
.	PUNCT

#	id	6387
bioimage	NOUN
was	AUX
established	VERB
in	ADP
1	NUM
as	ADP
a	DET
drug	NOUN
discovery	NOUN
research	NOUN
unit	NOUN
within	ADP
novo	PROPN
nordisk	NOUN
.	PUNCT

#	id	6388
is	AUX
a	DET
supporting	VERB
character	NOUN
in	ADP
the	DET
anime	NOUN
series	NOUN
future	ADJ
gpx	PROPN
cyber	ADJ
formula	NOUN
.	PUNCT

#	id	6389
established	VERB
in	ADP
1	NUM
,	PUNCT
it	PRON
is	AUX
the	DET
oldest	ADJ
nature	NOUN
reserve	NOUN
in	ADP
vastra	PROPN
gotaland	NOUN
county	NOUN
.	PUNCT

#	id	6390
in	ADP
1	NUM
,	PUNCT
the	DET
group	NOUN
was	AUX
asked	VERB
to	PART
make	VERB
a	DET
custom	NOUN
music	NOUN
track	NOUN
for	ADP
the	DET
trailers	NOUN
of	ADP
the	DET
long	ADV
awaited	VERB
new	ADJ
video	NOUN
game	NOUN
evolve	VERB
.	PUNCT

#	id	6391
rawhide	NOUN
(	PUNCT
only	ADV
for	ADP
seven	NUM
seasons	NOUN
from	ADP
1	NUM
until	ADP
1	NUM
)	PUNCT

#	id	6392
zelda	PROPN
rubinstein	PROPN
(	PUNCT
born	VERB
1	NUM
)	PUNCT
,	PUNCT
actress	NOUN
and	CCONJ
human	ADJ
rights	NOUN
activist	NOUN

#	id	6393
he	PRON
has	AUX
previously	ADV
played	VERB
for	ADP
gwangju	NOUN
fc	PROPN
and	CCONJ
incheon	PROPN
united	PROPN
fc	PROPN
.	PUNCT

#	id	6394
kagamil	PROPN
island	NOUN
medicine	NOUN

#	id	6395
it	PRON
is	AUX
situated	VERB
along	ADP
the	DET
southern	ADJ
edge	NOUN
of	ADP
city	NOUN
of	ADP
al-haffah	NOUN
.	PUNCT

#	id	6396
christian	ADJ
democracy	NOUN
was	AUX
by	ADP
far	ADV
the	DET
largest	ADJ
party	NOUN
,	PUNCT
while	SCONJ
the	DET
italian	PROPN
communist	PROPN
party	PROPN
came	VERB
distantly	ADV
second	ADJ
.	PUNCT

#	id	6397
it	PRON
was	AUX
released	VERB
in	ADP
1	NUM
on	ADP
matador	NOUN
records	NOUN
.	PUNCT

#	id	6398
some	PRON
of	ADP
the	DET
companies	NOUN
were	AUX
listed	VERB
in	ADP
the	DET
jakarta	PROPN
stock	NOUN
exchange	PROPN
later	ADV
on	ADV
.	PUNCT

#	id	6399
the	DET
assembly	NOUN
lines	NOUN
will	AUX
be	AUX
remodelled	VERB
and	CCONJ
expanded	VERB
to	PART
increase	VERB
production	NOUN
of	ADP
the	DET
dacia	PROPN
logan	PROPN
.	PUNCT

#	id	6400
recursion	NOUN
,	PUNCT
a	DET
science	NOUN
fiction	NOUN
novel	NOUN
by	ADP
blake	PROPN
crouch	PROPN
which	PRON
includes	VERB
topics	NOUN
of	ADP
false	ADJ
memory	NOUN
.	PUNCT

#	id	6401
he	PRON
also	ADV
recorded	VERB
and	CCONJ
released	VERB
a	DET
self	NOUN
titled	VERB
album	NOUN
in	ADP
1	NUM
for	ADP
columbia	PROPN
records	NOUN
.	PUNCT

#	id	6402
alt	NOUN
=	SYM
male	ADJ
franz	PROPN
viehbock	PROPN
,	PUNCT
first	PROPN
austria	PROPN
in	ADP
space	NOUN

#	id	6403
miller	PROPN
was	AUX
an	DET
only	ADJ
child	NOUN
,	PUNCT
whose	DET
musical	ADJ
interests	NOUN
began	VERB
sometime	ADV
as	ADP
a	DET
six	NUM
or	CCONJ
seven	NUM
year	NOUN
old	ADJ
,	PUNCT
listening	VERB
to	ADP
the	DET
monkees	NOUN
and	CCONJ
the	DET
beatles	NOUN
.	PUNCT

#	id	6404
wetsuit	PROPN
(	PUNCT
for	ADP
cooler	ADJ
waters	NOUN
outside	ADP
the	DET
tropics	NOUN
)	PUNCT

#	id	6405
the	DET
library	NOUN
was	AUX
named	VERB
after	ADP
the	DET
appomattox	PROPN
river	NOUN
that	PRON
runs	VERB
through	ADP
all	PRON
of	ADP
the	DET
areas	NOUN
within	ADP
the	DET
libraries	NOUN
boundaries	NOUN
.	PUNCT

#	id	6406
nbc	PROPN
created	VERB
a	DET
series	NOUN
based	VERB
on	ADP
it	PRON
,	PUNCT
called	VERB
david	PROPN
cassidy	PROPN
man	PROPN
undercover	PROPN
,	PUNCT
but	CCONJ
it	PRON
was	AUX
cancelled	VERB
after	ADP
one	NUM
season	NOUN
.	PUNCT

#	id	6407
the	DET
state	NOUN
owned	VERB
petrochemical	NOUN
and	CCONJ
oil	NOUN
industrial	ADJ
complex	NOUN
of	ADP
pdvsa	NOUN
(	PUNCT
complejo	PROPN
de	X
refineria	PROPN
el	PROPN
palito	PROPN
)	PUNCT
is	AUX
located	VERB
on	ADP
the	DET
western	ADJ
coast	NOUN
,	PUNCT
close	ADJ
to	ADP
moron	NOUN
.	PUNCT

#	id	6408
the	DET
drop	NOUN
kick	NOUN
,	PUNCT
directed	VERB
by	ADP
millard	PROPN
webb	PROPN
,	PUNCT
starring	VERB
richard	PROPN
barthelmess	PROPN

#	id	6409
as	ADP
the	DET
third	ADJ
game	NOUN
in	ADP
the	DET
klonoa	PROPN
handheld	ADJ
series	NOUN
,	PUNCT
the	DET
game	NOUN
retains	VERB
many	ADJ
of	ADP
the	DET
gameplay	NOUN
elements	NOUN
of	ADP
the	DET
previous	ADJ
titles	NOUN
,	PUNCT
while	SCONJ
adding	VERB
in	ADP
a	DET
few	ADJ
of	ADP
its	PRON
own	ADJ
.	PUNCT

#	id	6410
the	DET
translation	NOUN
map	NOUN
of	ADP
letters	NOUN
to	ADP
digits	NOUN
was	AUX
displayed	VERB
directly	ADV
on	ADP
the	DET
telephone	NOUN
rotary	ADJ
dial	NOUN
,	PUNCT
by	ADP
grouping	VERB
the	DET
letters	NOUN
with	ADP
the	DET
corresponding	ADJ
digits	NOUN
.	PUNCT

#	id	6411
like	ADP
its	PRON
night	NOUN
eyes	NOUN
1	NUM
,	PUNCT
it	PRON
stars	VERB
andrew	PROPN
stevens	PROPN
and	CCONJ
shannon	PROPN
tweed	PROPN
,	PUNCT
although	SCONJ
the	DET
latter	NOUN
plays	VERB
a	DET
different	ADJ
role	NOUN
.	PUNCT

#	id	6412
on	ADP
review	NOUN
aggregator	NOUN
rotten	ADJ
tomatoes	NOUN
,	PUNCT
1	NUM
%	NOUN
of	ADP
1	NUM
critic	NOUN
reviews	NOUN
are	AUX
positive	ADJ
,	PUNCT
with	ADP
an	DET
average	ADJ
rating	NOUN
of	ADP
1	NUM
/	SYM
1	NUM
.	PUNCT

#	id	6413
he	PRON
continued	VERB
living	VERB
in	ADP
bristol	PROPN
for	ADP
the	DET
remainder	NOUN
of	ADP
his	PRON
life	NOUN
,	PUNCT
dying	VERB
three	NUM
days	NOUN
after	ADP
his	PRON
1th	ADJ
birthday	NOUN
in	ADP
1	NUM
.	PUNCT

#	id	6414
*	PUNCT
recorded	VERB
at	ADP
the	DET
rolling	VERB
stones	NOUN
mobile	NOUN
studio	NOUN
and	CCONJ
olympic	ADJ
studios	NOUN
,	PUNCT
1	NUM

#	id	6415
three	NUM
years	NOUN
later	ADV
,	PUNCT
he	PRON
had	VERB
a	DET
big	ADJ
success	NOUN
as	ADP
a	DET
dramatist	NOUN
with	ADP
london	PROPN
assurance	NOUN
.	PUNCT

#	id	6416
among	ADP
those	PRON
generally	ADV
considered	VERB
the	DET
most	ADV
famous	ADJ
were	AUX
scientist	NOUN
albert	PROPN
einstein	PROPN
and	CCONJ
philosopher	NOUN
ludwig	PROPN
wittgenstein	PROPN
.	PUNCT

#	id	6417
bjarne	PROPN
andre	PROPN
myklebust	PROPN
(	PUNCT
born	VERB
1	NUM
)	PUNCT
,	PUNCT
media	NOUN
professional	ADJ
for	ADP
norwegian	ADJ
broadcasting	NOUN
corporation	NOUN

#	id	6418
commonwealth	PROPN
,	PUNCT
a	DET
luxury	NOUN
auto	NOUN
company	NOUN
that	PRON
produced	VERB
cars	NOUN
from	ADP
1	NUM
to	PART
1	NUM

#	id	6419
among	ADP
his	PRON
teachers	NOUN
was	AUX
anwar	PROPN
shah	PROPN
kashmiri	PROPN
,	PUNCT
who	PRON
was	AUX
the	DET
school	NOUN
s	PART
head	NOUN
teacher	NOUN
.	PUNCT

#	id	6420
kathy	PROPN
jordan	PROPN
and	CCONJ
paula	PROPN
smith	PROPN
were	AUX
the	DET
defending	VERB
champions	NOUN
but	CCONJ
lost	VERB
in	ADP
the	DET
final	ADJ
1	NUM
-	SYM
1	NUM
,	PUNCT
1	NUM
-	SYM
1	NUM
,	PUNCT
1	NUM
-	SYM
1	NUM
against	ADP
barbara	PROPN
potter	PROPN
and	CCONJ
sharon	PROPN
walsh	PROPN
.	PUNCT

#	id	6421
this	DET
regional	ADJ
fabric	NOUN
benefit	NOUN
for	ADP
knit	ADJ
apparel	NOUN
is	AUX
subject	ADJ
to	ADP
an	DET
overall	ADJ
yearly	ADJ
limit	NOUN
,	PUNCT
with	ADP
a	DET
separate	ADJ
limit	NOUN
provided	VERB
for	ADP
t-shirt	NOUN
.	PUNCT

#	id	6422
in	ADP
1	NUM
,	PUNCT
he	PRON
began	VERB
his	PRON
association	NOUN
with	ADP
the	DET
new	ADJ
yorker	PROPN
and	CCONJ
contributed	VERB
to	ADP
that	DET
magazine	NOUN
for	ADP
the	DET
rest	NOUN
of	ADP
his	PRON
career	NOUN
.	PUNCT

#	id	6423
on	ADP
the	DET
big	ADJ
screen	NOUN
,	PUNCT
he	PRON
was	AUX
a	DET
cab	NOUN
driver	NOUN
in	ADP
a	DET
hatful	NOUN
of	ADP
rain	NOUN
in	ADP
1	NUM
and	CCONJ
a	DET
jewelry	NOUN
salesman	NOUN
in	ADP
marathon	ADJ
man	NOUN
in	ADP
1	NUM
.	PUNCT

#	id	6424
(	PUNCT
later	ADV
adding	VERB
sqlite	NOUN
)	PUNCT
as	ADP
contract	NOUN
script	NOUN
language	NOUN
.	PUNCT

#	id	6425
actors	NOUN
robert	PROPN
pine	PROPN
and	CCONJ
gwynne	PROPN
gilford	PROPN
are	AUX
the	DET
parents	NOUN
of	ADP
fellow	ADJ
actor	NOUN
chris	PROPN
pine	PROPN
.	PUNCT

#	id	6426
it	PRON
was	AUX
released	VERB
by	ADP
metro	NOUN
pictures	NOUN
and	CCONJ
stars	NOUN
stage	NOUN
actress	NOUN
valli	PROPN
valli	PROPN
.	PUNCT

#	id	6427
in	ADP
1	NUM
,	PUNCT
he	PRON
co	AUX
wrote	VERB
and	CCONJ
produced	VERB
the	DET
teleplay	NOUN
for	ADP
an	DET
episode	NOUN
of	ADP
avenue	PROPN
1	NUM
,	PUNCT
an	DET
hbo	PROPN
series	PROPN
that	PRON
features	VERB
his	PRON
sister	NOUN
in	ADP
a	DET
recurring	VERB
role	NOUN
.	PUNCT

#	id	6428
in	ADP
this	DET
particular	ADJ
case	NOUN
,	PUNCT
british	ADJ
leyland	PROPN
charged	VERB
$	SYM
1	NUM
to	ADP
any	DET
importer	NOUN
in	ADP
the	DET
continent	NOUN
that	PRON
required	VERB
a	DET
certificate	NOUN
to	PART
drive	VERB
cars	NOUN
in	ADP
the	DET
united	PROPN
kingdom	PROPN
.	PUNCT

#	id	6429
a	DET
1	NUM
episode	NOUN
of	ADP
the	DET
long	ADJ
running	VERB
bbc	PROPN
medical	PROPN
drama	NOUN
casualty	NOUN

#	id	6430
his	PRON
brother	NOUN
